log_id,timestamp_iso,coder_id,run_id,dictionary_version,tagset_version,export_version,igo,attribute_code_before,indicator_id_before,attribute_code_after,indicator_id_after,evidence_tier,doc_family_inferred,source_type,source_scope,article_section_page,source_uri,trigger_term,coder_action,retained_in_longfile,decision_rationale,review_note,trace_key,retrieval_set,attribute_code_final,coder_action_std,tfidf_cosine,retrieval_method,source_title_char_count,source_title_word_count,source_title_sha256,source_excerpt_char_count,source_excerpt_word_count,source_excerpt_sha256,public_text_fields_included,public_release_note
AT-P2-0002688,2025-07-15T18:21:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),VC,IND_VC_COORD,VC,IND_VC_COORD,Explanation/Elaboration,Other/unclear,Legal instrument (PDF),—,—,—,implementation,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,78a85226926b2547feeb0f643d7f530959ce930a,attributes,VC,ACCEPT,0.1024378405082107,regex + TF-IDF cosine (ranking),73,11,d1c94d4b29d8e868763684dbc978f0396f463aa5552e639273e01d07c7e9c93a,408,50,7e785e4e90b44717b5f1a40bb04ec3ad179edae799b8304f204061b012f648b2,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002689,2025-07-15T18:22:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),VC,IND_VC_COORD,VC,IND_VC_COORD,Substantiation/References,Other/unclear,Legal instrument (PDF),—,Article 2,https://webunwto.s3-eu-west-1.amazonaws.com/imported_images/51970/unwtostatuteseng.pdf,implementation,Accept,Yes,Relationship mechanism confirmed; retained with provenance metadata.,Founding instrument evidence: vertical coordination evidence (subsidiary bodies and reporting lines) captured (Article 2); coded as VC (cross-level link).,16f56267ff0d4a4fae42dbced43cb9fd766660a1,attributes,VC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),73,11,d1c94d4b29d8e868763684dbc978f0396f463aa5552e639273e01d07c7e9c93a,228,30,f23cebdb4d0f1efe840cab9650103324a7bfc3bf430ca3c1ceccf00189e078c9,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002690,2025-07-15T18:23:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),VC,IND_VC_COORD,VC,IND_VC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,Article 2,https://www.unwto.org/regional-departments,implementation,Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,Strategic/operational evidence: VC substantiation located (Article 2); classified as cross-level coordination to avoid HC conflation.,2163649e1b35bb0fe6b29acf42d83f61d215976a,attributes,VC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),86,12,d2a9473da62667f23200c9c31bc5946fac0012c7c6303af5317962ee2096eac7,93,13,0f6e352499476fcc3ee391894426598cebf45c7c1fbde71f281a58893f4f6714,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002691,2025-07-15T18:24:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),VC,IND_VC_COORD,VC,IND_VC_COORD,Substantiation/References,Strategic/operational material,Official website/portal,—,Article 2,https://www.unwto.org/news/global-tourism-crisis-committee-meets-again-to-explore-safe-travel-in-age-of-vaccines,implementation,Accept,Yes,Web evidence used for rules-in-use; URI retained for audit.,Official web source evidence: VC substantiation located (Article 2); classified as cross-level coordination to avoid HC conflation.,5b51988903b7cf7e5212de73437f4bca122f67c9,attributes,VC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),37,6,1502285ffda43ba424a110c92e926c47ba579d5c8bac8018b31b43db3cb07131,44,7,76e55b48f4ddf68ff002638ab843de18297883a6a88df654879998c1c2571996,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002692,2025-07-15T18:24:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Definition/Identification,Strategic/operational material,Strategic/operational document,—,—,—,inter‑agency,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,aea66fad8678fae9c6cb07abbd1b403b94869528,attributes,HC,ACCEPT,0.25520137615650507,regex + TF-IDF cosine (ranking),145,18,e3053797aeb8a8175e4a5606c545f33bbcac2b433000c5830077bda2b3e4d285,136,14,bd999db49edce9c7b32655a4c45ee26f9d39df7a62f71c7c761e2027e507232b,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002693,2025-07-15T18:25:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),VC,IND_VC_COORD,VC,IND_VC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,Article 2,https://www.unwto.org/affiliate-members,implementation,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Strategic/operational evidence: vertical coordination evidence (cross-level coordination) captured (Article 2); coded as VC (cross-level link).,100a13f069f90f56857044f164f7e2baa03b89c2,attributes,VC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),117,18,11e25ca889e4cf55b09ef2451e64ea331ce744a34812760b22c4949442c3e80d,191,29,6fffd03ef705e73fc2ce3be629a1ba9917be54aa703e2d9d83bc221253018e36,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002694,2025-07-15T18:25:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Explanation/Elaboration,Strategic/operational material,Strategic/operational document,—,—,—,inter‑agency,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,1268c8d7c23356c55f86c36a01dffbe6238b6100,attributes,HC,ACCEPT,0.07453899121408136,regex + TF-IDF cosine (ranking),145,18,e3053797aeb8a8175e4a5606c545f33bbcac2b433000c5830077bda2b3e4d285,469,50,38a9517eb994f875f2b0c51c8450a8f63b22d574b89a5d03439b381dc3d83f29,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002695,2025-07-15T18:26:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/news/unwto-at-fitur-2024-investments-sustainable-tourism-and-collaboration,inter‑agency,Accept,Yes,Checked for construct fit; retained with source pointer.,Strategic/operational evidence: horizontal coordination evidence (joint workplans/platforms) captured; coded as HC (peer-level).,251fac50066e863cc120adaa97aa3a828694ea25,attributes,HC,ACCEPT,0.02201257901515892,regex + TF-IDF cosine (ranking),145,18,e3053797aeb8a8175e4a5606c545f33bbcac2b433000c5830077bda2b3e4d285,357,47,06168995ff15787ec3c415fac6d8c3be2655db619db7a7982ea1259b85c17584,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002696,2025-07-15T18:27:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/covid-19-oneplanet-responsible-recovery,inter‑agency,Accept,Yes,Relevant to indicator; retained after contextual read-through.,Strategic/operational evidence: peer-level coordination mechanism recorded; retained under HC (peer-level coordination).,9ad79cabc1da9aa7814ca8bfcfa9816458ac4753,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),13,2,5cba82ac6875cebb6c7aad10e613f254d0051027ce8552953bb6f5f59cd8e6ea,131,19,e7dfc92bc6b079a75542eb139f0bd54dc6b6dfffad659e02c4157a2d7d33372a,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002697,2025-07-15T18:28:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/un-tourism-academy,inter‑agency,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,"Strategic/operational evidence: HC substantiation located; classified as peer-level coordination, not VC.",9af7972fe01a7c6283882652974ac2b25441e2cb,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),109,16,149751d7f4cdbeb4558a22decf43daf27248647b99453aefc56fba19de168d59,230,33,70205ae75bd4a14845003a83de3587e6e65c76a7e696eb9cce2b45a355c7b38e,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002698,2025-07-15T18:29:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),IIR,—,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/tourism-and-culture,inter‑agency,Re-tag,Yes,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,"Re-tagged from IIR/VC candidate set: excerpt concerns peer coordination (inter‑agency platform, joint work plan, cross‑sector mechanism) rather than formal partnership instrument or vertical chain; retained under HC.",62f4d559fb0045d92edb3257c5c0114785e9b3e5,attributes,HC,RETAG,0.0,regex + TF-IDF cosine (ranking),111,16,05b81ae0d4990c5247e63e6fb8f74b62feae483fdaff0d258dbff378c83b2f93,237,35,35e49b7cc143759ae07f9586618e57692873441d4eee17ff5ac8fc5c4b3a5e77,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002699,2025-07-15T18:30:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/sustainable-development/one-planet,inter‑agency,Accept,Yes,Checked for construct fit; retained with source pointer.,"Strategic/operational evidence: HC substantiation located; classified as peer-level coordination, not VC.",1d43063830a1f0b8811b8842d0e22debdd763054,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),40,6,3df76053f0bb6ca2cedbe77651f2eb1268c0b4fb95aa31fd992f308696dce4b9,47,7,d9c0d406fadbe91231391226eab765bf1bffe93cb870dcc4f9d9b98f357d81a0,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002700,2025-07-15T18:31:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/technical-cooperation,inter‑agency,Accept,Yes,Checked for construct fit; retained with source pointer.,Strategic/operational evidence: horizontal coordination evidence (joint workplans/platforms) captured; coded as HC (peer-level).,7186bca4f57ae6fa636fdf5ee0679ee99a6f650d,attributes,HC,ACCEPT,0.10818123546850592,regex + TF-IDF cosine (ranking),125,18,5a4fc68b4907cb5d7b8b194c9102102cc55a1081476b49713d2edbd14cf648eb,324,45,8f409f4790399909b6ec26837ac65223aa4e0aeea6e38c5ca70ad5e188277613,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002701,2025-07-15T18:32:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/sustainable-development/global-tourism-plastics-initiative,inter‑agency,Accept,Yes,Relationship mechanism confirmed; retained with provenance metadata.,Strategic/operational evidence: horizontal coordination evidence (joint workplans/platforms) captured; coded as HC (peer-level).,a40f7c616bd16bda6d82e93a6888805263d2da1c,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),101,14,7d76ecd2226278bbcfc1b359e086eb0c2350d181ac8be6838c0826276f017474,256,34,c14394bf6bb0ee3afcf72fe4714f2619353b559d0236edc2df15347dbad7a06f,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002702,2025-07-15T18:33:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://www.unwto.org/competitiveness-commitee-ctc#:~:text=The%20Committee%20on%20Tourism%20and%20Competitiveness%20(CTC,inter‑agency,Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,Strategic/operational evidence: horizontal coordination evidence (inter-agency platforms) captured; coded as HC (peer-level).,6471403daca8da0b780e7f898d1ed8675e5aa625,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),137,18,2e3d8a2401c659c3af6704dd5908d6b031e3d5122e9465e5528f00e9cad575f5,191,20,349c950c437a0ba1b7b249db0183d29816abdb62cfe89af2c46e19e76ed7196f,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002703,2025-07-15T18:34:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://unsse.org/,inter‑agency,Accept,Yes,Substantiates matrix value; citation anchors preserved.,Strategic/operational evidence: horizontal coordination evidence (inter-agency platforms) captured; coded as HC (peer-level).,03ee3e1ed5baf7e30fc136aed5c5450379e7c419,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),52,8,74f0dea8cb5b4fd9189725c93d098009882a91f0ef089ad4c7cf082b37c60a57,207,30,9bfaeccbd72137da715e9f099f56428bf868606e859f09925d9a352ca453fe10,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002704,2025-07-15T18:35:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://unstats.un.org/unsd/publication/Seriesm/SeriesM_83rev1e.pdf,inter‑agency,Accept,Yes,Substantiates matrix value; citation anchors preserved.,Strategic/operational evidence: peer-level coordination mechanism recorded; retained under HC (peer-level coordination).,95e5aa90919ed5e36205f13accb09c09f8676e1d,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),129,18,fb65e1a9b5a4f5025ad2059b1421cf20bd0ac124b6a398ba2fdcecc82ef75704,267,34,eb4000b57941a98a1442652af28fe89d5839a982f876a30c829c198142d5c9a9,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0002705,2025-07-15T18:36:00Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Tourism Organization/UN Tourism (UNWTO),HC,IND_HC_COORD,HC,IND_HC_COORD,Substantiation/References,Strategic/operational material,Strategic/operational document,—,—,https://unstats.un.org/unsd/publication/Seriesf/SeriesF_80rev1e.pdf,inter‑agency,Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,Strategic/operational evidence: horizontal coordination evidence (peer-level coordination) captured; coded as HC (peer-level).,97c776740ccb27ce3abc03fb31d998e8e26bc823,attributes,HC,ACCEPT,0.0,regex + TF-IDF cosine (ranking),39,6,736bcbcf0152825c2727acb5b8121bba2677fb6645731591606814e6c004081e,194,29,06e6d4824c48532887d4a401101e9f5e8b001fe1b12aeb86e4241dabaf2501c1,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
